gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,0,0,0,-1.2241828062792075,1,1,0.4968549431491853,-0.9287586039575254,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,0,0,0,-0.8192417028661488,1,1,0.9828816304333577,-0.4927847740064003,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,-1.2774445836787656,1,0,0.17281471105693091,-0.9749140916801972,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,0.06273435397697963,1,1,1.191987364067495,0.4541129397020285,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,1
0,0,0,0,-0.07549555224967393,1,1,0.533349969346776,0.11801490414882343,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,1,1,0,-1.0394447879048412,1,1,0.6461225821609836,-0.7704537463953138,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,0,0,-1.0947918134384136,1,1,-0.6452467817842239,-0.874599067171949,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1,0,0,0,-1.263074548658853,1,1,-0.6899413514287525,-0.9770328459413254,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,1,-0.8137917132681423,1,1,0.8837999467734107,-0.5314757885368329,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,1
0,0,0,0,-1.04419000167742,1,1,0.543239164157948,-0.7817953215985513,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,-0.9152334731507852,1,0,1.0735026679541555,-0.6016297407023345,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,1
1,0,0,0,0.15944359690254342,1,1,1.3394372088598219,0.6931348556110877,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,1,0,1.482465286284503,1,1,1.4657627020761883,2.3591327406283407,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,1
0,0,0,0,-1.103088340909033,1,1,0.7724555655169731,-0.798943086727878,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1
1,0,1,0,-0.2983113494359449,1,1,0.5071485390171374,-0.15980501107515374,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,-1.2774445836787656,1,0,-1.4691627093904265,-0.9967101471123262,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
1,0,0,0,0.22649633749842543,1,0,1.0824355458122803,0.5859452679815836,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,1
0,0,0,0,-1.2774445836787656,1,0,0.47257029299126563,-0.970935054454368,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,0,0,0,0.5521951938605909,1,1,1.3540892021330424,1.1344213217799326,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,1
1,0,1,0,-0.802854267939743,1,1,0.6798451987429207,-0.5290333857097407,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,0,-1.1960038562387048,1,1,0.33497985493841803,-0.906947939611314,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,-0.6666391278783103,1,1,1.009657382302468,-0.3179278938876609,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,1
0,0,0,0,-0.9014068988650306,1,1,0.6463275578620874,-0.6032261371740973,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
0,0,1,1,0.9527826246925928,1,0,0.3507608124181527,0.8221385458461324,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,1
1,0,1,0,0.8387362113135158,1,1,0.80701666344413,1.1275002560214618,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,1
1,1,1,0,-0.9109613101984924,1,0,0.789331722557748,-0.6107757661059636,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
0,1,1,0,-1.271951803914951,1,1,0.18346528395292427,-0.970498316023327,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,1,1,-1.1697771444010083,1,0,-1.4796132594384428,-0.9750738688765661,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
1,0,0,0,0.30255635862629204,1,0,1.3174993860002473,0.7979802587717293,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,1
1,0,0,0,-1.1960038562387048,1,1,0.3471310499946833,-0.9046666883726686,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,1,-1.1552834925186746,1,1,1.1692969738443397,-0.8408236865515898,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,-0.9583311180880191,1,1,0.3117165472535234,-0.7288601002529512,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,0,0,0,-1.2367242199587352,0,0,-1.1437256852128543,-0.9758990074232634,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
0,0,0,0,-0.09182145099010175,0,1,-0.39876600523893707,-0.31987938942707267,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,1
1,0,0,0,-1.2091336335629812,0,1,-1.0331424984006468,-0.9645003025035642,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,1,0,0.3258937413470385,1,1,1.3827720097620513,0.923858410491083,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,1
0,0,1,0,0.10704778280226633,1,1,0.188769107987578,0.062392729863376725,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,1,0,-0.3943597106805219,1,1,1.2795588975632655,0.022042460077574974,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,1
0,1,0,0,-0.14875647474305087,1,1,1.120218174648668,0.2877289596444706,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,1,0,1.371076839289193,1,1,0.8670642444085181,1.630207444532622,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,1
1,0,0,0,-0.7449716280429228,1,0,0.9063924789953323,-0.42908403791340555,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,-1.0236460816829633,1,1,1.1479017675807266,-0.70075281539026,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,-1.2774445836787656,1,0,-1.4833549887861046,-0.9968985392939508,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,0,0,0,-0.7562348434321196,1,1,0.34017754495015334,-0.5421635768683097,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1,0,1,1,-0.5450752742540937,1,1,0.17275660236250015,-0.4047655267098814,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,0,0.6426674072870014,1,0,1.72842709685406,1.3995912466988725,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,1
0,1,0,0,-0.28571371753184177,1,1,0.8913227161274085,0.007781622617519343,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,0,-1.006573125784216,1,1,0.39618752745171704,-0.7479809899243182,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,-1.2446070507097988,1,1,-1.4864101325836687,-0.990117074936554,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
1,0,1,1,0.8669588247300566,1,0,0.6637432157441862,0.9534947930645017,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,1
0,0,0,0,-0.5474650799578644,1,1,0.5188234610813596,-0.3468253688904463,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,-1.1394771104724446,1,1,0.7606835149245251,-0.8409510638226818,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,0,0,0,1.2933423413235126,1,1,1.4411435657312326,2.056922963223085,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,1
0,0,0,0,-0.36601697975095987,1,1,0.4766890166472964,-0.15648962709797123,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,1,1,0,1.0220599446317202,1,1,1.1460935405071568,1.5433611774171168,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,-1.262993020923797,1,0,-0.6483849713440404,-0.9800373099330085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,0,0,-0.5047322250148967,1,0,0.7315087222854096,-0.20910716379901076,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,1
0,0,0,0,-0.7073594915983407,1,0,-1.4997769255025692,-0.8757603231113009,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,1
1,0,0,0,-0.662482307293769,1,1,-0.5963543237662153,-0.6725621041454048,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1,0,0,0,-0.9631009897022295,1,0,-0.35663801138202883,-0.7961924889215762,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,1,1,0,-0.06339861762208557,1,1,1.249958765896516,0.41228658904492227,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,1
0,0,0,0,-0.5555723841261314,0,1,-1.2999224879897868,-0.8036475230656186,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,0.9430190097336368,1,0,-1.3446756494451426,-0.4392754355818616,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,1
0,0,1,1,-0.28053244850710685,1,1,0.9173525944474072,0.0338821475524801,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,1
0,0,0,0,-1.112613420766427,0,1,-1.0382752734877179,-0.9316760668918186,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,-1.1079813234224993,1,1,0.8637369713818086,-0.8046227512461591,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,0,0,0,-1.1008645007149414,1,0,1.2565729290480743,-0.7582727154517312,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,1
0,1,0,0,-1.2676171486635852,1,1,0.5105516120252636,-0.9632917383542904,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,0,-0.9382896234005175,1,1,1.1757400886141514,-0.5833537092612716,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,1,0,0,0.8679563842125303,1,1,1.3694222931938285,1.360516495605989,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,1
0,0,0,0,0.22782511373460806,1,1,0.7696324484387931,0.4739134024440197,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1
0,0,0,0,-0.049802614744487606,0,0,-1.2869585697142678,-0.6603991214411659,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
0,0,1,1,-0.5969261156862447,1,0,0.7795423902848937,-0.3352478890926939,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,0,0.7704111790866197,1,0,-0.2658146905802707,0.30324854727741735,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,1
0,0,0,0,0.6039694737046244,1,1,1.4129630898506647,1.21961224148675,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,-1.157958652884684,0,1,-0.5343347357068009,-0.9184251822255187,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,-1.2774445836787656,1,1,-0.6623442923988705,-0.9860002197275638,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,-0.5258141604555127,1,1,0.5123102856040284,-0.32043796178536516,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,-1.2774445836787656,1,1,0.1870825841367661,-0.9747246960474227,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1,1,1,0,0.0013055752812042888,1,1,0.7999494770737068,0.24229934639082853,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,1.1037202675473292,1,1,1.3079846070640098,1.7120222187092802,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,1
0,0,0,0,-1.2774445836787656,1,1,-0.47624981443969716,-0.9835299509487725,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,1,0,0,-1.1855007102460369,1,1,0.8906021162988557,-0.8746143097108326,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,-1.2774445836787656,1,1,0.6135463019812166,-0.9690637005196056,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
1,0,0,0,-1.1960038562387048,1,1,0.4690991195031574,-0.8967585528369909,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,0,-0.7888002190384014,1,1,0.5368051030873342,-0.5840034807580455,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,-0.8077092316250346,1,1,0.20684932043792367,-0.6439505633232182,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,0,1,1,-0.8839458847474425,1,1,0.657687026531507,-0.6414303784883024,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,1,0,0,-0.6390458796075366,1,1,0.9944374306707159,-0.2979802626517822,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,1,0,0.6771328748826912,1,0,1.0931400614614633,1.114607083376417,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,1
1,0,1,0,-1.0906272821070497,0,0,-0.8807598979448128,-0.919676931282731,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,1
1,0,0,0,-1.1694019186728672,1,1,-0.6404620387393198,-0.9199480504541071,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1,0,0,0,-1.2159716727626653,1,1,1.0300026323266815,-0.8982247118168164,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,1,0,0,-1.2164592640984337,1,1,0.4964576037658362,-0.9108207574015593,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,0,-0.7110452433204324,1,0,-0.2970533488009355,-0.6524480140616118,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,1
1,1,1,0,-0.4000046993997483,1,1,0.3113910767219917,-0.2874220348296658,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,-0.568856019410609,1,1,-0.26050539771893877,-0.5368888985341993,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,1
1,0,0,0,-1.164396118113665,1,1,0.8463337972054159,-0.860693667261607,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,-1.2774445836787656,1,0,-1.476830175263801,-0.9968119271423794,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,1,0,0,-1.2774445836787656,1,1,0.18481375223481322,-0.9747548131399512,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,1,1,0,-0.36806032024494206,1,1,0.9387482671560833,-0.04840778878476887,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,1.3325682468564952,1,1,1.2958926797261794,1.973539481926118,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,1
0,0,0,0,-1.2774445836787656,1,1,-1.4595629834919885,-0.9965827177364955,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
1,0,1,0,1.369379058123207,1,1,1.5268963110427851,2.2937058862618986,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,1
1,0,0,0,-1.2774445836787656,1,0,-0.6468276429835875,-0.9857942474976384,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,1,1,0,0.37337917403271015,1,1,0.09030959793056875,0.16500963191720014,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1
0,0,1,1,-1.0663049141833356,1,1,0.183746422539681,-0.8038888426346783,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,1,0,0,-1.2633632335748883,1,1,0.2433509396486322,-0.9634966453759384,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,-1.2640513774052997,1,1,-0.6411853366506992,-0.9782535392240642,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1,0,1,0,-1.1145631287986442,1,1,0.5422294744078824,-0.8248022061602625,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,0.42847448239860464,1,1,1.1757792514662482,0.8523263696018023,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,1
1,1,1,0,-1.2774445836787656,1,1,0.30903199460267344,-0.9731059063629055,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,1,1,0,-0.6931116827369921,1,1,1.1242316287661944,-0.33881303961876663,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,-1.247552923191979,1,1,1.0051228560653254,-0.9309130691419701,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,1,0,0,-0.05819570471299945,1,1,1.1662229997443676,0.39585433016219995,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,1,1,0,0.18009373076549803,1,1,0.7033985054870048,0.38739386588600244,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,-1.2613001324749766,1,0,0.6711748618668538,-0.9515329942134274,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,0,-1.2774445836787656,1,1,0.5089369957725647,-0.9704523129380511,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,0,-0.6333983253783657,1,1,1.3107011157739028,-0.2642947051982941,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,1
0,0,0,0,-1.2774445836787656,1,0,0.46579221019028527,-0.9710250285713162,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,0,-1.0256131326338138,1,1,0.30389716249689913,-0.7724037711794814,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,-1.2626888856329512,1,0,-0.5735583615173779,-0.9740064499514944,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
0,0,0,0,-0.6651754120830158,1,1,0.3344784191655348,-0.48067801140803174,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,-0.9742671357712686,1,0,1.210496157598204,-0.6339585908992815,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,-1.2148947624694122,1,1,-0.4757721933300918,-0.9540168499260915,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
1,0,0,0,-1.2774445836787656,1,1,0.8352415209573459,-0.9661208578095485,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,-0.9042174819695669,1,0,-1.4851989774390537,-0.9177079265520353,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,0,0,0,0.06632741908223598,1,1,0.19513480651963067,0.06782134724570132,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,0,0,0,-0.17695157208055395,1,1,0.670153819320183,0.03880572925286583,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,0,0,-1.2774445836787656,1,1,0.2623918019900028,-0.9737250209809822,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,1,-1.2576775328674372,1,1,0.25215563500192884,-0.9556836266130735,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,0,0,-0.007632278179072749,1,0,0.12509353045674187,-0.06608310369280515,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1
0,0,0,1,-1.2774445836787656,1,0,0.46424721496591587,-0.9710455372586668,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,0,0,-0.6433301552160047,1,1,-0.25182428133157575,-0.5726778432047297,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,1
1,0,0,0,-1.2774445836787656,1,0,-1.4720784817284323,-0.9967488518683814,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
1,1,1,0,1.04902136313398,1,1,1.4664192776091776,1.776864795620019,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,1
1,0,0,0,-1.2223448305490492,0,1,-0.5827419868466126,-0.9468938148223774,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,1
1,1,0,0,-0.5837022679213912,1,1,1.2229789154751523,-0.18092505548925808,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,1
1,0,1,0,0.44430473163247713,1,1,1.2659897641103164,0.9630961501438975,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,1
1,1,1,0,0.7421683044070203,1,1,1.2859020574755045,1.3592491703205396,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,-1.2774445836787656,1,0,-0.46836369509289916,-0.9834252684529678,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,0,0,-0.8492893073925825,1,1,1.1911842054781034,-0.49860696076136085,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,1.2930913713553474,1,1,1.3581622134772358,2.0432924096080343,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,1
0,0,0,0,-1.0793587266862403,1,0,-0.2921234562746681,-0.838947352850631,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1
0,0,0,0,-1.0331224013585834,1,1,0.2290308857371121,-0.7997153333988177,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,1
0,0,0,0,-0.623771831502528,1,1,0.9718524354949196,-0.261699000596362,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,1
0,0,0,0,-1.2774445836787656,1,1,0.1752240287795291,-0.9748821097406275,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,-1.2774445836787656,1,1,0.48282314886213495,-0.970798955253419,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,0,-1.2753832181955618,0,1,-0.9261598400428289,-0.9886032449057764,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,-1.2774445836787656,1,1,-0.6340569568307525,-0.9856247259318563,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,1,1,-0.021135839244579988,1,1,-1.4325602234549386,-0.6997713120089296,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1
1,1,1,0,1.0799968058320804,1,1,1.318071089697763,1.728791307221271,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,1,0,1.356544948126544,1,1,1.3058790612479994,2.0194719246052,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,1
0,0,0,0,-0.35102664551782203,0,1,-1.2546133513662483,-0.7240950981896617,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,-1.2733023930709901,1,1,0.5130503155681729,-0.966654605834903,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,0,0.3401405816350421,1,1,1.2109672488148315,0.8178818090848237,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,0.15762673371625596,0,1,-0.5721206613793482,-0.23173702092029108,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,1,0,0,-1.2774445836787656,1,1,0.9574085678344222,-0.9644991791600412,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,-0.4559227823067105,1,0,-1.504218113848163,-0.8115757482700097,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,1
0,0,0,0,-0.8535756350444065,1,1,0.5901139950782064,-0.5653072115816273,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,0,0,-1.1542166358212633,1,1,0.539347107979115,-0.8545391927866686,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,0,0,1,-1.0408840839269713,1,0,0.9608966603955589,-0.7307083857808511,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
